"V1" "V2" "V3" "V4" "V5"
"1" 0.371264227294818 0.32550931225372 0.377264596043565 0.434381706172137 0.4
"2" 0.99175815847481 0.254692185664556 0.368132058395454 0.294316550957886 1
"3" 0.500084029774412 0.220013621446231 0.135222395985925 0.16455457878554 0.4
"4" 0.834531126704295 0.306526284936405 0.368132058395454 0.294316550957886 0.8
"5" 0.643349711493457 0.14003826542854 0.193053581177255 0.684111130002212 0.8
"6" 0.958322382363185 0.109367065540825 1 0.74913611414239 0.8
"7" 0.806396045916477 0.12499759298438 0.348916340161559 0.915787393018113 0.8
"8" 0.284807741298726 0.31613078026688 0.727461478434183 0.294316550957886 0.4
"9" 0.621032956872227 0.188615874639165 0.155862758984304 0.33550807381323 1
"10" 0.675890655086494 0.168517163015224 0.368132058395454 0.294316550957886 0.4
"11" 0.513018502874527 0.416299319430203 0.71169212878456 0.186860454281787 0.4
"12" 0 0.369352884585554 0.338787316855866 0.208886537659161 0.6
"13" 0.757985648576356 0.265612231862812 0.481061164014075 0.52785745064507 0.8
"14" 0.244943042451249 0.168517163015224 0.499036267973132 0.472389234198896 0.6
"15" 0.697015247739435 0.260189599666472 0.338787316855866 0.3757414702202 0.6
"16" 0.513018502874527 0.243464556511335 0.268791864602926 0.315034669218209 0.4
"17" 0.621032956872227 0.296684667093938 0.806946418822745 0.230639160103825 0.4
"18" 0.777590643733283 0.373483280244455 0.808860635596201 0.186860454281787 0.4
"19" 0.609672029470781 0.226006954236516 0.0328046300599888 0.826986163549381 0.8
"20" 0.550585211736267 0.168517163015224 0.441205082781802 0.545951450572869 0.6
"21" 0.338465986457903 0.32550931225372 0.644770003651743 0.355741986680263 0.4
"22" 0.586514882741787 0.231911511753302 0.732525571474685 0.3757414702202 0.4
"23" 0.717721338131806 0.352389582097123 0.664672571664535 0.230639160103825 0.4
"24" 0.621032956872227 0.339175962680679 0.596045758255081 0.667450561650641 0.8
"25" 0.738036583598885 0.688891351043987 0.135222395985925 0.230639160103825 0.6
"26" 0.431687811756886 0.0398839954979941 0.708974863873703 0.84212451193943 0.8
"27" 0 0.12499759298438 0.0328046300599888 0.395511433604557 0.4
"28" 0.697015247739435 0.109367065540825 0.0886949192839933 0.700607055764774 0.2
"29" 0.796871485154051 0.412591493138176 0.155862758984304 0.616450291784681 0.4
"30" 0.11551124940086 0.306526284936405 0.689173409473998 0.273348330928135 0.6
"31" 0.200165067121535 0.301635845909251 0.694976066110216 0.33550807381323 0.4
"32" 0.538257751319525 0.334672270376998 0.305982686795877 0.208886537659161 0.4
"33" 0.686507123684667 0.188615874639165 0.193053581177255 0.230639160103825 0.4
"34" 0.665161828301147 0.276241100885907 0.305982686795877 0.252124447884456 0.6
"35" 0.59816817109639 0.296684667093938 0.468399099779395 0.119077047351444 0.4
"36" 0.513018502874527 0.281451117492418 0.411065711761136 0.453491120151482 0.6
"37" 0.417134044892777 0.369352884585554 0.441205082781802 0.230639160103825 0.4
"38" 0 0.38161786613531 0.29412909176223 0.273348330928135 0.4
